Row_Number,Cell_ID,MERFISH_cell_type_annotation.y
1763,2707604000108100160,oligodendrocyte_progenitor_2
1764,2796212800520100022,oligodendrocyte_progenitor_2
1765,2946331700000004749,oligodendrocyte_progenitor_2
1766,2946331700000004297,DH_ex_Gpr83
1767,2656143800443100159,oligodendrocyte_progenitor_2
1768,2796212800855100308,cholinergic_interneuron
1769,2787445900090100146,DH_ex_Reln
1770,2795903600294100032,oligodendrocyte_progenitor_2
1771,2656144900236100223,DH_in_Cdh3
1772,2795584800435100182,DH_in_Npy2r
1773,2795903600518100107,DH_in_Npy2r
1774,2945606900000029658,oligodendrocyte_progenitor_2
1775,2707604000041100148,MV_ex_Syt2
1776,2787889600132100209,alpha_motoneuron
1777,2795903600455100056,DH_in_Pdyn/Gal
1778,2726544600004100136,alpha_motoneuron
1779,2707604800102100210,MV_in_Gabra1
1780,2707737900145100123,MV_in_Esrrb
1781,2945606900000006757,oligodendrocyte_progenitor_2
1782,2787445900694100072,M_ex_Vsx2
1783,2795103300195100043,oligodendrocyte_progenitor_2
1784,2707604700132100310,DH_ex_Sox5/Tac1
1785,2787445900162100151,MV_ex_Syt2
1786,2707737900133100066,astrocyte_2
1787,2787889600128100080,oligodendrocyte_progenitor_2
1788,2656143800052100237,oligodendrocyte_progenitor_2
1789,2787445900724100177,oligodendrocyte_progenitor_2
1790,2795584800417100056,oligodendrocyte_progenitor_2
1791,2787445900229100025,oligodendrocyte_progenitor_2
1792,2796212800297100291,DH_ex_Reln/Nmur2
1793,2707604700341100030,M_ex_Vsx2
1794,2656144900617100099,astrocyte_1
1795,2795903600438200018,oligodendrocyte_progenitor_2
1796,2787889600057200100,oligodendrocyte_progenitor_2
1797,2796212800585100088,oligodendrocyte_progenitor_2
1798,2707604700060100096,MV_in_Gm26673
1799,2795903600352100096,MV_ex_Shox2
1800,2787445900172100058,oligodendrocyte_progenitor_2
1801,2795903600142100286,oligodendrocyte_progenitor_2
1802,2787445900362100156,MV_ex_Shox2
1803,2707604800098100012,oligodendrocyte_progenitor_2
1804,2795903600641200160,oligodendrocyte_progenitor_2
1805,2787889600094100197,MV_in_Gm26673
1806,2946331700000006691,oligodendrocyte_progenitor_2
1807,2787445900324100174,oligodendrocyte_progenitor_2
1808,2726544600056100177,oligodendrocyte_progenitor_2
1809,2656144900557100265,astrocyte_1
1810,2795103300132100026,oligodendrocyte_progenitor_2
1811,2787889600096200067,oligodendrocyte_progenitor_2
1812,2946331700000022215,DH_in_Pdyn
1813,2946331700000019027,MV_in_Gm26673
1814,2787445900398100119,oligodendrocyte_progenitor_2
1815,2795584800493100052,oligodendrocyte_progenitor_2
1816,2787889600132100053,oligodendrocyte_progenitor_2
1817,2726544200036100228,oligodendrocyte_progenitor_2
1818,2656144900557100230,astrocyte_1
1819,2787445900095100088,DH_ex_Reln/Nmur2
1820,2726543700401100100,oligodendrocyte_progenitor_2
1821,2787445900717200149,oligodendrocyte_progenitor_2
1822,2707604000026100108,oligodendrocyte_progenitor_2
1823,2787889600450100228,M_ex_Vsx2
1824,2787445900329100050,oligodendrocyte_progenitor_2
1825,2795903600695100056,oligodendrocyte_progenitor_2
1826,2795903600668100205,oligodendrocyte_progenitor_2
1827,2795584800420100200,oligodendrocyte_progenitor_2
1828,2787445900389100137,MV_ex_Syt2
1829,2787445900013100060,oligodendrocyte_progenitor_2
1830,2796212800212100037,DH_in_Pdyn
1831,2707604700367200097,oligodendrocyte_progenitor_2
1832,2656144900314100152,DH_ex_Nmu/Tac2
1833,2796212800601200122,MV_in_Sema5b
1834,2796212800759100124,oligodendrocyte_progenitor_2
1835,2787889600446100089,oligodendrocyte_progenitor_2
1836,2787445900132100181,DM_ex_Zfhx3
1837,2795103300155100079,DH_ex_Gpr83
1838,2656144900110100138,oligodendrocyte_progenitor_2
1839,2796212800142100209,DH_ex_Reln/Nmur2
1840,2707737900100100216,oligodendrocyte_progenitor_2
1841,2795103300084100051,MV_in_Gm26673
1842,2787889600581100212,M_in_Tfap2b
1843,2787889600097100082,oligodendrocyte_progenitor_2
1844,2795103300120100034,oligodendrocyte_progenitor_2
1845,2787445900501100090,oligodendrocyte_progenitor_2
1846,2707604700410100044,oligodendrocyte_progenitor_2
1847,2656144900210100160,astrocyte_1
1848,2787445900226100156,DM_ex_Zfhx3
1849,2707604800082100227,DH_in_Npy2r
1850,2795903600644100274,DH_ex_Nmu/Tac2
1851,2787889600231100039,oligodendrocyte_progenitor_2
1852,2795584800623100047,oligodendrocyte_progenitor_2
1853,2796212800954100076,DH_ex_Reln/Nmur2
1854,2945606900000001441,DH_ex_Reln/Nmur2
1855,2656144900589100094,astrocyte_1
1856,2787445900322100065,M_in_Tfap2b
1857,2787889600195100055,DH_in_Cdh3
1858,2787889600398100081,oligodendrocyte_progenitor_2
1859,2787889600547100121,M_ex_Vsx2
1860,2656143800053100096,MV_ex_Syt2
1861,2787445900654100035,oligodendrocyte_progenitor_2
1862,2796212800522100057,DH_ex_Reln
1863,2656144900558100070,astrocyte_1
1864,2656143800129100148,oligodendrocyte_progenitor_2
1865,2796212800855100335,MV_in_Gabra1
1866,2795903600326100180,MV_in_Esrrb
1867,2787445900790100136,oligodendrocyte_progenitor_2
1868,2707604700059100135,oligodendrocyte_progenitor_2
1869,2796212800780100067,oligodendrocyte_progenitor_2
1870,2656143800415100020,oligodendrocyte_progenitor_2
1871,2795584800087100201,MV_in_Gm26673
1872,2707604000154100063,oligodendrocyte_progenitor_2
1873,2787445900583100242,MV_in_Gabra1
1874,2787445900618100082,oligodendrocyte_progenitor_2
1875,2787445900254100137,oligodendrocyte_progenitor_2
1876,2787889600445100160,oligodendrocyte_progenitor_2
1877,2787445900717100020,DH_in_Cdh3
1878,2795584800492100055,DH_ex_Sox5/Tac1
1879,2707604700248100132,oligodendrocyte_progenitor_2
1880,2726562800117100019,oligodendrocyte_progenitor_2
1881,2656144900343100142,astrocyte_1
1882,2656143800393100252,M_ex_Vsx2
1883,2707737900061100033,M_ex_Vsx2
1884,2795103300120100246,cholinergic_interneuron
1885,2656144300148100250,DM_ex_Zfhx3
1886,2787889600311100183,oligodendrocyte_progenitor_2
1887,2787889600349100088,MV_in_Gabra1
1888,2796212800462100025,oligodendrocyte_progenitor_2
1889,2707604800364100186,DH_ex_Grpr
1890,2795903600517100179,MV_ex_Syt2
1891,2787445900658100165,oligodendrocyte_progenitor_2
1892,2787889600406100221,MV_ex_Syt2
1893,2796212800452200035,oligodendrocyte_progenitor_2
1894,2795584800168100107,oligodendrocyte_progenitor_2
1895,2787445900324100199,M_in_Tfap2b
1896,2796212800486100065,alpha_motoneuron
1897,2656143800128100263,MV_ex_Syt2
1898,2787445900694100122,oligodendrocyte_progenitor_2
1899,2795903600346100223,alpha_motoneuron
1900,2796212800355100031,DH_ex_Reln
1901,2787445900396100119,alpha_motoneuron
1902,2656144900563100109,astrocyte_1
1903,2795584800412100026,oligodendrocyte_progenitor_2
1904,2787889600374100080,oligodendrocyte_progenitor_2
1905,2787445900619100113,oligodendrocyte_progenitor_2
1906,2795584800458100129,DH_ex_Nmu/Tac2
1907,2787889600058100125,oligodendrocyte_progenitor_2
1908,2795584800162100098,oligodendrocyte_progenitor_2
1909,2946331700000012651,DH_in_Rorb
1910,2795584800238100104,oligodendrocyte_progenitor_2
1911,2795103300232100131,oligodendrocyte_progenitor_2
1912,2796212800920100172,MV_in_Gabra1
1913,2787445900321100089,oligodendrocyte_progenitor_2
1914,2656144900342200051,DH_ex_Reln/Nmur2
1915,2787445900229200143,oligodendrocyte_progenitor_2
1916,2796212800535100049,astrocyte_1
1917,2707604000086100041,MV_ex_Syt2
1918,2707604800322100157,oligodendrocyte_progenitor_2
1919,2946331700000021502,DM_ex_Zfhx3
1920,2787445900353100098,DH_ex_Nmu/Tac2
1921,2787445900588100025,oligodendrocyte_progenitor_2
1922,2787445900659100045,oligodendrocyte_progenitor_2
1923,2707604700081100098,oligodendrocyte_progenitor_2
1924,2787445900193100033,oligodendrocyte_progenitor_2
1925,2787445900432100118,oligodendrocyte_progenitor_2
1926,2656143800130200139,alpha_motoneuron
1927,2795584800155100014,alpha_motoneuron
1928,2795103300120100224,MV_ex_Shox2
1929,2707604700036100038,oligodendrocyte_progenitor_2
1930,2796212800883100162,oligodendrocyte_1
1931,2726562800040100184,MV_in_Esrrb
1932,2707604000040100139,oligodendrocyte_progenitor_2
1933,2795584800427100015,MV_in_Gm26673
1934,2707604700108100241,oligodendrocyte_progenitor_2
1935,2787889600351100174,DM_ex_Zfhx3
1936,2946331700000008258,oligodendrocyte_progenitor_2
1937,2795584800188100128,oligodendrocyte_progenitor_2
1938,2787889600315100031,oligodendrocyte_progenitor_2
1939,2796212800080100085,astrocyte_1
1940,2656143800028100186,oligodendrocyte_progenitor_2
1941,2796212800951100070,alpha_motoneuron
1942,2787445900401100087,oligodendrocyte_progenitor_2
1943,2787445900289100188,oligodendrocyte_progenitor_2
1944,2946331700000018248,oligodendrocyte_progenitor_2
1945,2787889600545100121,DM_ex_Zfhx3
1946,2787889600058100185,DH_in_Cdh3
1947,2945606900000016817,MV_in_Sema5b
1948,2656144300141100079,oligodendrocyte_progenitor_2
1949,2787445900655100123,oligodendrocyte_progenitor_2
1950,2796212800273100182,M_in_Tfap2b
1951,2795903600480100180,oligodendrocyte_progenitor_2
1952,2787889600096100125,oligodendrocyte_progenitor_2
1953,2796212800913100083,oligodendrocyte_progenitor_2
1954,2656144900479100120,astrocyte_1
1955,2656143800154100065,oligodendrocyte_progenitor_2
1956,2726543700475100013,MV_in_Gm26673
1957,2946331700000010639,astrocyte_1
1958,2726562700257100088,DM_ex_Zfhx3
1959,2656144900562100183,astrocyte_1
1960,2787445900584100019,oligodendrocyte_progenitor_2
1961,2656144300087100098,oligodendrocyte_1
1962,2795903600381100215,oligodendrocyte_progenitor_2
1963,2795903600327100213,oligodendrocyte_progenitor_2
1964,2656144300140100126,DH_ex_Grp
1965,2707737900047100173,oligodendrocyte_progenitor_2
1966,2787445900763100037,DH_in_Cdh3
1967,2707604700069100169,MV_in_Gabra1
1968,2946331700000000566,oligodendrocyte_progenitor_2
1969,2787889600382100066,oligodendrocyte_progenitor_2
1970,2946331700000000341,alpha_motoneuron
1971,2656144900191100266,astrocyte_1
1972,2656144900315100019,astrocyte_1
1973,2656144300162100053,oligodendrocyte_progenitor_2
1974,2796212800365100088,DH_in_Cdh3
1975,2945606900000005470,oligodendrocyte_progenitor_2
1976,2787445900088100136,MV_in_Gabra1
1977,2787889600023100130,DH_ex_Nmu/Tac2
1978,2707604700133100068,oligodendrocyte_progenitor_2
1979,2946331700000018881,astrocyte_1
1980,2787445900399100154,oligodendrocyte_progenitor_2
1981,2726544600429100175,oligodendrocyte_progenitor_2
1982,2795103300098100236,MV_in_Gabra1
1983,2796212800455100135,oligodendrocyte_progenitor_2
1984,2656144900136100009,DH_in_Pdyn/Gal
1985,2707604000085100171,oligodendrocyte_progenitor_2
1986,2795903600694200107,oligodendrocyte_progenitor_2
1987,2787889600510100079,DH_ex_Reln/Nmur2
1988,2787889600412100091,DH_ex_Nmu/Tac2
1989,2726544600134100174,DH_ex_Nmu/Tac2
1990,2787445900051100212,DH_in_Cdh3
1991,2787889600347100094,oligodendrocyte_progenitor_2
1992,2945606900000016617,oligodendrocyte_progenitor_2
1993,2707604000058100097,DH_in_Cdh3
1994,2656144900165100017,MV_in_Esrrb
1995,2656144900265100162,astrocyte_1
1996,2707604000040200033,oligodendrocyte_progenitor_2
1997,2707737900095100018,oligodendrocyte_progenitor_2
1998,2795584800662200014,oligodendrocyte_progenitor_2
1999,2795103300332100164,MV_in_Gabra1
2000,2787889600353100030,oligodendrocyte_progenitor_2
2001,2787445900261100140,oligodendrocyte_progenitor_2
2002,2787445900860100110,MV_in_Gabra1
2003,2787445900391100058,oligodendrocyte_progenitor_2
2004,2656144900166100204,astrocyte_1
2005,2946331700000004952,MV_ex_Syt2
2006,2656144300188100052,MV_in_Esrrb
2007,2656144900566200058,astrocyte_1
2008,2656144900111100181,astrocyte_1
2009,2707604000084100069,MV_in_Gabra1
2010,2796212800409100121,astrocyte_1
2011,2795903600435100114,oligodendrocyte_progenitor_2
2012,2707604700315100065,oligodendrocyte_progenitor_2
2013,2707604800404100048,oligodendrocyte_progenitor_2
2014,2795903600435100206,alpha_motoneuron
2015,2796212800205100028,oligodendrocyte_progenitor_2
2016,2795584800173100155,oligodendrocyte_progenitor_2
2017,2787889600442100176,M_ex_Vsx2
2018,2795903600544100040,oligodendrocyte_progenitor_2
2019,2787889600488100079,astrocyte_2
2020,2656143800155100047,alpha_motoneuron
2021,2787445900659100128,MV_in_Gm26673
2022,2795103300331100199,MV_in_Gabra1
2023,2707604000057100104,DH_ex_Nmu/Tac2
2024,2787445900206100090,oligodendrocyte_progenitor_2
2025,2946331700000016119,astrocyte_1
2026,2796212800398100253,oligodendrocyte_progenitor_2
2027,2707604000087200134,oligodendrocyte_progenitor_2
2028,2707737900059100035,oligodendrocyte_progenitor_2
2029,2946331700000015737,MV_ex_Syt2
2030,2946331700000007183,astrocyte_1
2031,2656143800216100054,oligodendrocyte_progenitor_2
2032,2946331700000012586,DM_ex_Zfhx3
2033,2656144900165100231,astrocyte_1
2034,2787889600230100251,M_in_Tfap2b
2035,2796212801018100124,DH_ex_Nmu/Tac2
2036,2796212800079100102,astrocyte_1
2037,2795584800449100048,oligodendrocyte_progenitor_2
2038,2795903600696100064,DH_ex_Prkcg/Rxfp1
2039,2707604700249100168,oligodendrocyte_progenitor_2
2040,2787445900581100125,oligodendrocyte_progenitor_2
2041,2795584800399100164,oligodendrocyte_progenitor_2
2042,2796212801043100033,oligodendrocyte_progenitor_2
2043,2787889600517100060,oligodendrocyte_progenitor_2
2044,2946331700000000825,oligodendrocyte_progenitor_2
2045,2946331700000018626,astrocyte_2
2046,2796212800888100036,DH_in_Cdh3
2047,2707604700363100114,oligodendrocyte_progenitor_2
2048,2795584800202100221,oligodendrocyte_progenitor_2
2049,2787445900431100024,oligodendrocyte_progenitor_2
2050,2796212800241100222,astrocyte_1
2051,2656143800416100101,oligodendrocyte_progenitor_2
2052,2787445900398100050,oligodendrocyte_progenitor_2
2053,2795903600642100190,oligodendrocyte_progenitor_2
2054,2656143800419100035,oligodendrocyte_progenitor_2
2055,2795584800638100228,MV_in_Sema5b
2056,2707604000068100135,oligodendrocyte_progenitor_2
2057,2795103300194100307,DH_in_Npy2r
2058,2656144900562100103,astrocyte_1
2059,2707604000057100232,DH_in_Cdh3
2060,2795584800201100134,oligodendrocyte_progenitor_2
2061,2707604700069100149,oligodendrocyte_progenitor_2
2062,2656143800128100150,DH_ex_Gpr83
2063,2796212800879100259,alpha_motoneuron
2064,2795584800137100126,MV_in_Gm26673
2065,2787889600374100033,oligodendrocyte_progenitor_2
2066,2707737900007100192,DH_ex_Nmu/Tac2
2067,2796212800822100163,M_in_Tfap2b
2068,2656144900236100175,astrocyte_1
2069,2707604000097200075,oligodendrocyte_progenitor_2
2070,2795584800171100060,oligodendrocyte_progenitor_2
2071,2787445900696100038,oligodendrocyte_progenitor_2
2072,2795903600590100118,oligodendrocyte_progenitor_2
2073,2656144900085100166,DM_ex_Zfhx3
2074,2787445900390100068,oligodendrocyte_progenitor_2
2075,2946331700000018738,MV_in_Gabra1
2076,2795903600327100100,oligodendrocyte_progenitor_2
2077,2795103300191100083,DH_ex_Nmu/Tac2
2078,2795584800421100222,oligodendrocyte_progenitor_2
2079,2787445900399100057,oligodendrocyte_progenitor_2
2080,2795584800377100144,oligodendrocyte_progenitor_2
2081,2787889600312100086,MV_ex_Syt2
2082,2795584800203100150,MV_in_Gm26673
2083,2796212800304100166,oligodendrocyte_progenitor_2
2084,2795584800203100148,oligodendrocyte_progenitor_2
2085,2707737900100100203,astrocyte_2
2086,2707737900061100172,oligodendrocyte_progenitor_2
2087,2726562700099100162,MV_ex_Shox2
2088,2796212800487100075,MV_in_Gm26673
2089,2656144900542100228,astrocyte_1
2090,2945606900000009900,DM_ex_Zfhx3
2091,2795903600489100205,DM_ex_Zfhx3
2092,2796212800858100136,oligodendrocyte_1
2093,2796212800275100045,astrocyte_1
2094,2796212800429100088,MV_in_Gabra1
2095,2656144900476100120,astrocyte_1
2096,2787889600390100160,oligodendrocyte_progenitor_2
2097,2787445900619100151,MV_in_Gm26673
2098,2656143800030100066,oligodendrocyte_progenitor_2
2099,2945606900000001694,oligodendrocyte_progenitor_2
2100,2726544600405100189,MV_in_Gm26673
2101,2787445900898100144,oligodendrocyte_progenitor_2
2102,2795903600490100212,oligodendrocyte_progenitor_2
2103,2795903600427100128,DH_ex_Reln/Nmur2
2104,2656144900502100079,astrocyte_1
2105,2945606900000009974,DH_ex_Nmu/Tac2
2106,2707737900085100105,oligodendrocyte_progenitor_2
2107,2796212800817100163,oligodendrocyte_progenitor_2
2108,2707604700225100128,oligodendrocyte_progenitor_2
2109,2946331700000006503,oligodendrocyte_progenitor_2
2110,2707604700248100203,oligodendrocyte_progenitor_2
2111,2795584800454100085,oligodendrocyte_progenitor_2
2112,2795903600269100302,MV_in_Gabra1
2113,2787445900242100192,oligodendrocyte_progenitor_2
2114,2656144900264100125,alpha_motoneuron
2115,2787889600056100097,DM_ex_Zfhx3
2116,2707604700226100203,MV_in_Esrrb
2117,2796212801010100180,oligodendrocyte_progenitor_2
2118,2656144900191100175,astrocyte_1
2119,2945606900000010047,DH_ex_Nmu/Tac2
2120,2787445900545100323,oligodendrocyte_progenitor_2
2121,2656144900371100038,astrocyte_1
2122,2946331700000006365,MV_in_Sema5b
2123,2787445900302100018,oligodendrocyte_progenitor_2
2124,2795103300157100158,DH_ex_Reln
2125,2656144900317100113,astrocyte_1
2126,2787445900126100023,MV_ex_Syt2
2127,2656143800444100100,oligodendrocyte_progenitor_2
2128,2946331700000001098,astrocyte_1
2129,2795584800384100237,oligodendrocyte_progenitor_2
2130,2707604700083200077,oligodendrocyte_progenitor_2
2131,2787889600411100082,oligodendrocyte_progenitor_2
2132,2946331700000010512,DH_ex_Nmu/Tac2
2133,2707604800099100049,oligodendrocyte_progenitor_2
2134,2795903600322100170,oligodendrocyte_progenitor_2
2135,2656143800391100055,DM_ex_Zfhx3
2136,2795584800511100064,oligodendrocyte_progenitor_2
2137,2656144300162100038,DH_ex_Gpr83
2138,2656144900378100114,astrocyte_1
2139,2787445900785100020,oligodendrocyte_progenitor_2
2140,2796212800944100130,oligodendrocyte_progenitor_2
2141,2787889600095100237,alpha_motoneuron
2142,2707604800200100041,oligodendrocyte_progenitor_2
2143,2787445900321100082,oligodendrocyte_progenitor_2
2144,2795903600402100051,DH_in_Rorb
2145,2787889600581100141,MV_ex_Syt2
2146,2787445900266100236,oligodendrocyte_progenitor_2
2147,2795903600328100211,DH_ex_Nmu/Tac2
2148,2656143800416200208,DH_in_Pdyn/Gal
2149,2795584800421100089,MV_ex_Shox2
2150,2787889600061100150,oligodendrocyte_progenitor_2
2151,2787889600092100164,oligodendrocyte_progenitor_2
2152,2946331700000012147,DH_ex_Nmu/Tac2
2153,2707604700085100177,oligodendrocyte_progenitor_2
2154,2787445900290200040,oligodendrocyte_progenitor_2
2155,2795903600436100187,oligodendrocyte_progenitor_2
2156,2707604700201100065,oligodendrocyte_progenitor_2
2157,2787889600095100074,oligodendrocyte_progenitor_2
2158,2787889600396100157,oligodendrocyte_progenitor_2
2159,2796212800537100219,DH_ex_Reln
2160,2656144900219100058,astrocyte_1
2161,2945606900000003103,oligodendrocyte_progenitor_2
2162,2726543700100100058,alpha_motoneuron
2163,2787445900583100064,oligodendrocyte_progenitor_2
2164,2795584800436100278,DH_ex_Nmu/Tac2
2165,2795903600590100035,oligodendrocyte_progenitor_2
2166,2946331700000002966,MV_in_Gabra1
2167,2656143800028100048,DH_ex_Sox5
2168,2726543700227100110,DH_in_Rorb
2169,2787445900738100116,oligodendrocyte_progenitor_2
2170,2787445900621100107,oligodendrocyte_progenitor_2
2171,2707604000038100034,oligodendrocyte_progenitor_2
2172,2726543700227100130,oligodendrocyte_progenitor_2
2173,2707604700246100026,oligodendrocyte_progenitor_2
